ID,Tweet,Date,Via
240099562881163266,received wisdom in the JavaScript community,"00:52:51, 8-28, 2012",web
239934360793530369,"In fact, Vanilla JS is already used","13:56:24, 8-27, 2012",web
239841851606179840,"Important: Still in alpha phase, not fully implemented","07:48:48, 8-27, 2012",Twitter for iPhone
239834550673485825,need NoJS,"07:19:47, 8-27, 2012",Twitter for iPhone
239785825393586177,aim for the least amount of JS possible. This is mostly because testing,"04:06:10, 8-27, 2012",web
239750545907277824,haha. if a site show blank without js,"01:45:59, 8-27, 2012",Twitter for iPhone
239585780438282240,"<noscript>It's 2011, please enable JavaScript in your browser.</noscript>","14:51:16, 8-26, 2012",web
239412578592378880,"In the beginning, there was no event system","03:23:01, 8-26, 2012",web
239228107939266560,you think you know about data binding,"15:10:00, 8-25, 2012",web
239107368271638528,"What’s in your package.json, Back at me. I have it, it's an pull request with two commits to that thing you love.","07:10:13, 8-25, 2012",web
239075964179595264,disclaimer: I am an Emscripten,"05:05:26, 8-25, 2012",web
239023986611191808,object oriented JavaScript right? Guys?,"01:38:53, 8-25, 2012",web
238723647857119232,hates the term “cross-browser” and loves My Library,"05:45:27, 8-24, 2012",web
238705745380646912,"this: tl;dr If you’re a dick, you get kicked","04:34:19, 8-24, 2012",web
238690329405042688,"fact, you can use both VBScript and JavaScript in a single web page","03:33:03, 8-24, 2012",web
238650193657077760,NO-ONE SHOULD RESPOND TO THIS THREAD,"00:53:34, 8-24, 2012",web
238476788370640897,Synchronous Request - Ignore me if I'm being a nuisance and repeating myself...,"13:24:31, 8-23, 2012",web
238338204498030594,our fix is correct or may cause unwanted behavior,"04:13:50, 8-23, 2012",web
238301392001970176,"use with Flexbox, badly. Really badly.","01:47:33, 8-23, 2012",web
238277717236273152,some shims walk into a bar and ... well... nothing,"00:13:29, 8-23, 2012",web
238146204708503552,"""IS STUPID"" or ""IS NOT STUPID""","15:30:54, 8-22, 2012",web
238045321089933312,Here’s the deal. I have an object,"08:50:01, 8-22, 2012",web
237969240064409600,fortunately PHP is very similar to JavaScript,"03:47:42, 8-22, 2012",web
237913054371790848,"leave the processing to the client, also because of google bot","00:04:27, 8-22, 2012",web
237720158402138112,coffescript node module…in JS,"11:17:57, 8-21, 2012",Twitter for iPhone
237669260707635200,Some romantic Javascript code,"07:55:42, 8-21, 2012",web
237634858044776451,The answer is Routes!,"05:38:59, 8-21, 2012",web
237613795026010112,I'm currently micro-micro-optimizing,"04:15:18, 8-21, 2012",web
237580906817265667,"show method arity - presently, instead of being shown","02:04:36, 8-21, 2012",web
237365462848139265,"found out that HTML5 has a lot of Javascript functionality. So,","11:48:31, 8-20, 2012",web
237350845241511937,a serie of ajax calls :,"10:50:25, 8-20, 2012",web
237268453877227521,you can find a bug caused by me not using semicolons in any of my github repos,"05:23:02, 8-20, 2012",web
237241371193376769,"On a scale of 1 - 140, how crazy would it be to build a web app","03:35:25, 8-20, 2012",web
237236830607663104,! #javascript #critters,"03:17:22, 8-20, 2012",web
236966986557558784,I am a cat I want to replace every instance of the word dog on the internet,"09:25:06, 8-19, 2012",web
236889108969033728,Experts need your help! How to run user scripts on a page with IE?,"04:15:39, 8-19, 2012",web
236866152888926208,"understand the mechanism of event in JavaScript, this is important","02:44:26, 8-19, 2012",web
236863987537547265,does Crockford seemingly hate Function.call?,"02:35:50, 8-19, 2012",web
236561616173420544,"out here on the wolly web, caching is something","06:34:19, 8-18, 2012",web
236527316665249792,does a web app need to know the distance between now and 1970,"04:18:01, 8-18, 2012",web
236510287556141056,"A real HTML5 bomb, powerful enough to destroy the web!","03:10:21, 8-18, 2012",web
236333275159879681,"This thing is a far cry from a desktop environment, you jerk.","15:26:58, 8-17, 2012",Twitter for iPhone
236269981413826561,it seems worthwhile to everyone to standardize Dart,"11:15:27, 8-17, 2012",web
236169777440256000,they are missing a huge audience of those who do not have computers with keyboards,"04:37:17, 8-17, 2012",web
235570797840830465,for node.js and maybe Express,"12:57:09, 8-15, 2012",Twitter for iPhone
235560230778462208,"I don't know if you've heard of it, it's pretty obscure? It's called CORS?","12:15:10, 8-15, 2012",Twitter for iPhone
235549413085429760,"a myriad of small time webmasters, RIGHT NOW, are doscivering all their past work is currently rendered useless","11:32:11, 8-15, 2012",web
235488873327779842,"and I am wondering, is there a program that will check my JavaScript for errors for me?","07:31:37, 8-15, 2012",web
235417412885950464,frameworks are like copying,"02:47:39, 8-15, 2012",web
235120613256204288,"Despite all the negative reputation, HTML5 remains","07:08:17, 8-14, 2012",web
234702971957559296,a boat to float apps on. It has gone through a few iterations since it creation. It started out as a MVC,"03:28:43, 8-13, 2012",web
234682273046339586,"Tabs, the basics of internet haha.","02:06:28, 8-13, 2012",web
234409008289677313,to eventually make relevant programs I can use to interact with the web,"08:00:37, 8-12, 2012",Twitter for iPhone
234350452110671873,"sell me on your framework of choice, because it's probably doing something","04:07:56, 8-12, 2012",web
234315320595185665,do we need another Javascript MVC framework?,"01:48:20, 8-12, 2012",web
234157762337185793,Want to learn a different language?,"15:22:15, 8-11, 2012",web
234086822219763713,"JavaScript that plods along as unadventurously as, say, Pascal","10:40:22, 8-11, 2012",web
233955272886980608,.j (javascript) .sjs (serverside javascript) .jssp (javascript server pages),"01:57:38, 8-11, 2012",web
233933637719060481,insertion order. Weasily area. Best to just not think about it.,"00:31:40, 8-11, 2012",web
233920999987486721,just released! More extendable!,"23:41:27, 8-10, 2012",web
233717751095652353,"everyone who has ever worked with Coffeescript knows that this is not true. Upfront compilation, even of larger projects, is instant","10:13:48, 8-10, 2012",web
233686557561851906,The following is a JavaScript security flaw:,"08:09:51, 8-10, 2012",web
233630976385888256,web developers to unilaterally unprefix the API themselves,"04:29:00, 8-10, 2012",web
233618046894366722,"telephone calls from the browser, yes browser!","03:37:37, 8-10, 2012",web
233555973258764288,W3Fools does not understand that technical accuracy and standards compliance is not a priority,"23:30:57, 8-9, 2012",web
233416427179216896,leave out good practices to avoid overwhelming the reader,"14:16:27, 8-9, 2012",web
233393357311848448,I am in a predicament. There is a website,"12:44:47, 8-9, 2012",web
233296593263136769,"while works well under Node v0.6, crashes under v0.8","06:20:16, 8-9, 2012",web
233221617633853440,they feared using new-fangled ES3 features,"01:22:21, 8-9, 2012",web
233017548222914560,"But we have a memory leak. And I was asked to find it, good luck.","11:51:27, 8-8, 2012",web
232491807613779968,Obviously as no other browsers will support @supports,"01:02:21, 8-7, 2012",Twitter for iPhone
232271202792640513,"Why does one of the work, and the other not? What's the difference?","10:25:44, 8-6, 2012",Twitter for iPhone
232244330771906560,because the silent footgun is always lurking,"08:38:58, 8-6, 2012",web
232235656770887681,Now that Flash is officially in the pan rimshot what's anybody doing surfin' the world wide web without JS enabled?,"08:04:29, 8-6, 2012",web
232179839719833600,getElementById probably made more sense than it does today,"04:22:42, 8-6, 2012",web
231760046999089152,"which means it's impossible for your application to ever get into a ""bad state.""","00:34:35, 8-5, 2012",web
231573465096912896,say it again STOP WRITING PLUGINS!,"12:13:11, 8-4, 2012",Twitter for iPhone
231407752218542080,And all you need is a text editor and your favorite Browser,"01:14:42, 8-4, 2012",web
231056801972498433,you hate freedom and tabs,"02:00:09, 8-3, 2012",web
231050176389840896,Argument include “it’s faster” (debatable),"01:33:49, 8-3, 2012",web
230872044550623232,always mix feature detection with sniffing,"13:45:59, 8-2, 2012",web
230741299844743168,"I finally ""get"" JavaScript functions (proof enclosed)","05:06:27, 8-2, 2012",web
230708466338127872,Did you ever returned something in your constructor ?,"02:55:59, 8-2, 2012",web
230351860836474881,you are invited to advertise on Twitter,"03:18:58, 8-1, 2012",web
230322785573019649,adding (confusing) syntatic sugar to make JS looks like Python don’t make don’t resolves the issues,"01:23:25, 8-1, 2012",web
229936823839911936,using w3schools tutorials which have been a great help,"23:49:45, 7-30, 2012",web
229266614095331328,"but if I know JavaScript programmers you’re probably not convinced. Okay, let’s try science:","03:26:35, 7-29, 2012",web
229242636240842753,edit: this is a terrible idea.,"01:51:18, 7-29, 2012",web
228900941561221121,that trumps my preferences about curlies.,"03:13:31, 7-28, 2012",web
228722327481896960,#JavaScript isn't a subset of #Java. They are only related,"15:23:46, 7-27, 2012",web
228540719609049089,Am I a jerk for this? Array.prototype.each = Array.prototype.forEach; Array.prototype.clone = function() { return this.slice(0); };,"03:22:08, 7-27, 2012",web
228482345622204417,"The people who are working at correcting JavaScript, a language that is a subset of Java, do not know enough","23:30:10, 7-26, 2012",web
228129131768971265,twenty second maintenance release,"00:06:38, 7-26, 2012",web
227849422854316032,"Let me preface this with the fact that I hate JS. I'm bad at it, and it does not make sense to me. But I'm helping a guy","05:35:10, 7-25, 2012",web
227467816968785920,A while ago I made a big fuss about IE's lack,"04:18:48, 7-24, 2012",web
227437223790907392,"everything is an object that can have properties and methods (sounds familiar, right? maybe like… “classes”?)","02:17:14, 7-24, 2012",web
227390855860854784,"So then the instanceof operator will not work, it can do only troubles.","23:12:59, 7-23, 2012",web
227071776910352385,Browser War I and II. When Firefox charged down the grassy hill wielding nothing more than a claymore and some garish face paint,"02:05:05, 7-23, 2012",web
226375750461321216,efficient implementation significantly complexifies JavaScript VMs,"03:59:19, 7-21, 2012",web
226333652336914432,there is a new kid on the block of in-browser testing I'm not aware of,"01:12:02, 7-21, 2012",web
225958698948886528,"using Backbone, and as far as I know, that is a framework","00:22:06, 7-20, 2012",web
225287384483377152,"Well despite the arguments and down votes for Singleton Pattern, it's still surviving! And in JS it's useful for :","03:54:32, 7-18, 2012",web
225244438769840128,use commas instead of semi-colons in their JavaScript lately. Why this fashion is catching on is beyond me,"01:03:53, 7-18, 2012",web
225049058308407296,Whining About New JS Frameworks,"12:07:31, 7-17, 2012",Twitter for iPhone
224883628931416066,"And tasted the eternal joys of the HTML5 Spec,","01:10:09, 7-17, 2012",web
224524930220437504,crash happens. crash is not shit. crash means code works.,"01:24:49, 7-16, 2012",web
224264151776763905,Three month without .NET code,"08:08:35, 7-15, 2012",web
224190502176698369,"How does an ""operating system"" in javascript work?","03:15:55, 7-15, 2012",Twitter for iPhone
223801479511818241,"I have a very simple problem. //returns great function f1 (){ if (2+2===4){ alert(""great""); } } why. the. fuck. wont. this. work.","01:30:05, 7-14, 2012",web
223649465591017472,about the definition of OO WHY IS NOBODY ANGRY,"15:26:02, 7-13, 2012",web
223402200892841989,"error. So I'm like ok, I play around , thought it might be scope but","23:03:29, 7-12, 2012",web
223067157993496576,only js and html file without PHP ?,"00:52:09, 7-12, 2012",web
222855221603348480,It’s quite likely that your JavaScript will be accessing the DOM,"10:49:59, 7-11, 2012",Twitter for iPhone
222805279178371074,practice to build strings by creating and joining arrays,"07:31:32, 7-11, 2012",web
